,mean,mean,mean,mean,mean,std,std,std,std,std
,acc,acc,acc,acc,acc,acc,acc,acc,acc,acc
method,None,beta,beta_ab,beta_am,sigmoid,None,beta,beta_ab,beta_am,sigmoid
dataset,,,,,,,,,,
abalone,64.6204244305,64.5269394169,64.6132616951,64.5485336179,64.5676351276,1.21561730949,1.18347970781,1.21401571618,1.19817852471,1.23387919322
autos,89.1832728334,88.6167928219,89.1832728334,88.6225707064,89.1229003706,4.7994964225,5.21694647271,4.7994964225,4.90586393293,4.7601902948
balance-scale,98.1609656189,98.2092278296,98.1609656189,98.2405867146,98.2092278296,1.14400367671,1.16989373861,1.14400367671,1.15321319004,1.22308184827
car,98.0845543756,98.0788412421,98.0845543756,98.038311601,98.0383452077,0.716388494098,0.688731187005,0.716388494098,0.740478576645,0.749601135878
cleveland,82.1924410676,82.1613871031,82.1924410676,82.6596532242,82.2251899474,4.80629788964,4.67717614009,4.80629788964,5.04102617265,4.82032178974
credit-approval,87.0901261588,86.8301055179,87.0901261588,86.9373316251,86.9215982491,2.30069159557,2.46568016356,2.30069159557,2.35236370606,2.40276868546
dermatology,99.7229300729,99.7229300729,99.7229300729,99.7229300729,99.7229300729,0.559843572751,0.559843572751,0.559843572751,0.559843572751,0.559843572751
diabetes,76.7707325354,76.3147440794,76.7707325354,76.7713267125,76.7844834904,3.20195036574,3.27748662351,3.20195036574,3.13263090885,3.16752123247
ecoli,96.5014296998,96.4711127531,96.5014296998,96.4707004121,96.4417149048,2.59715691989,2.61726115232,2.59715691989,2.53684595121,2.65337483298
flare,81.5741182829,81.8271927294,81.5741182829,81.9638709014,81.3943547558,1.38015559574,1.40154701433,1.38015559574,1.39342814544,1.4027997989
german,74.39,75.25,74.39,75.24,75.34,2.35885219407,2.03602754482,2.35885219407,2.03098448029,2.2597633974
glass,76.2195694486,76.3658864391,76.2195694486,76.1395768314,76.3204318937,5.90484119157,5.95369834884,5.90484119157,5.94864417094,5.57706262614
heart-statlog,82.8518518519,82.5925925926,82.8518518519,82.9259259259,82.8888888889,4.50217606466,4.53609211627,4.50217606466,4.76616505485,4.57541957865
