,mean,mean,mean,mean,std,std,std,std
,brier,brier,brier,brier,brier,brier,brier,brier
method,None,beta_am,isotonic,sigmoid,None,beta_am,isotonic,sigmoid
dataset,,,,,,,,
segment,0.00219130978952,0.00205435839473,0.00215363479016,0.00211459378524,0.00155853188039,0.00165276034985,0.00165534939826,0.00181253141882
shuttle,0.000818923343464,0.000730431611851,0.000676105366759,0.000678172966031,0.000264973216423,0.000248889238301,0.000256226671437,0.000237406984385
sonar,0.113037440577,0.108923995985,0.112309597029,0.112632361628,0.0339931176464,0.0256405279543,0.0288858758447,0.0303738610692
spambase,0.043901613015,0.0438872924537,0.0433366529413,0.0452463942007,0.0052376095958,0.00408733136049,0.00460021930081,0.00543246407932
tic-tac,0.10212605767,0.10187918399,0.0997582966215,0.100208296472,0.0130514497895,0.013593268512,0.0147820513802,0.0143180190246
vehicle,0.0161017808934,0.0162034837182,0.0168061128819,0.0171264510748,0.00684428695099,0.00752066850134,0.00794542979516,0.00883833016227
vowel,0.00863828226024,0.00712108843095,0.00759677397961,0.00710398969499,0.00390555446713,0.00460158600644,0.00472232255934,0.0049858532337
waveform-5000,0.0907448472621,0.0911529834739,0.0923469125501,0.0908218521329,0.0126200399252,0.00843887104354,0.00929485205698,0.00899477322012
wdbc,0.0194312435797,0.0199391232216,0.0200701728443,0.0204331186864,0.00877476537304,0.00858905943684,0.00934422832205,0.00958772128319
wpbc,0.157330158138,0.156106932142,0.156312448978,0.155158409001,0.0355491213246,0.0189014614429,0.0268902577977,0.0214324301529
yeast,0.167997362203,0.167395819275,0.168621897829,0.168702471509,0.00903521014825,0.0073554413029,0.00875252296117,0.00852613305167
zoo,0.00248118654239,0.00156681158167,0.00178276361655,0.000247981142509,0.00306006565409,0.00396987641019,0.00321483346458,0.000990708047998
