,mean,mean,mean,mean,mean,std,std,std,std,std
,loss,loss,loss,loss,loss,loss,loss,loss,loss,loss
method,None,beta,beta_am,isotonic,sigmoid,None,beta,beta_am,isotonic,sigmoid
dataset,,,,,,,,,,
abalone,0.636270439149,0.632239846571,0.634874508018,0.616204462506,0.635690208793,0.00652475376579,0.00643082493226,0.00607262130849,0.0193720443624,0.00585640991374
autos,0.495888292703,0.381254203063,0.3840344567,0.379802562868,0.386680940905,0.0263714942156,0.0607578626987,0.0611013731759,0.154682295461,0.0612114273179
balance-scale,0.263671062799,0.0864168486553,0.0864547120994,0.12900061772,0.0862980794991,0.0143196481715,0.0225420712002,0.0223771960177,0.125113044245,0.0225289895596
car,0.324200921253,0.123676852309,0.123755520094,0.130030959623,0.124652755624,0.00941796250789,0.0208129912794,0.020768563796,0.04257467966,0.0212066622816
cleveland,0.46945939978,0.40775083196,0.406912404812,0.540604089187,0.406270425654,0.0397642230875,0.0860215034058,0.0821254945438,0.331429020516,0.0819973729018
credit-approval,0.429769774605,0.344718482936,0.343297102941,0.479900556037,0.344011888701,0.0260955845189,0.0576502862372,0.0565295067453,0.228877999813,0.0563703137685
dermatology,0.298625251286,0.00362967235056,0.00364656921681,0.00485933481397,0.00348724184176,0.00821676187978,0.00636773212317,0.00638753248304,0.00499896987548,0.00611681998509
diabetes,0.508446625085,0.483225879482,0.486219364126,0.537788854081,0.489291280466,0.018936318519,0.0291297785789,0.0288496177005,0.110654890061,0.0292310199733
ecoli,0.277176452478,0.125214270431,0.12516469298,0.356173135649,0.120214302097,0.0260066586725,0.0976827203436,0.0965897369725,0.503371756221,0.089682432642
flare,0.487426029552,0.445992689811,0.446997864396,0.462776908132,0.446790195361,0.01135381126,0.0187055332273,0.0189406638173,0.025670153574,0.0189490769981
german,0.5196379483,0.496348330299,0.49584934863,0.509509789642,0.496896552675,0.0132040633965,0.022580301794,0.0221037262951,0.0523123976898,0.0217580322268
glass,0.545769723487,0.520528973023,0.522836958875,0.703539643886,0.522146731866,0.0398712925216,0.0774078816166,0.0735546443587,0.574738271366,0.0732165639509
heart-statlog,0.465468646076,0.400560551569,0.3986117211,0.662941970917,0.398013728696,0.034731129963,0.0719592725477,0.0689951246562,0.475779613313,0.0692080648102
hepatitis,0.464089621072,0.385669933947,0.383722524846,0.758447730962,0.38387733628,0.0291599675653,0.0854832597124,0.0828817653754,0.760671283759,0.0819211961862
horse,0.466671898162,0.374352856133,0.373054806739,0.565180611208,0.372805901703,0.0236631423419,0.0579309233728,0.0569210490274,0.310073954624,0.05733916378
ionosphere,0.357788909741,0.159773374931,0.158264350609,0.392069407037,0.157813172845,0.0184367498812,0.0651709599789,0.0639010285261,0.351140852274,0.0633232836488
iris,0.291301116912,0.00458939835322,0.00460809197651,0.00654855432352,0.00461134195206,0.00743809290911,0.0093925729675,0.00944151804435,0.00951110199264,0.00948488991203
landsat-satellite,0.179196196319,0.0334638333917,0.0338792342947,0.0424823018859,0.034412376551,0.0038214689333,0.00676947370428,0.00690798000619,0.0174751089957,0.00714911215616
letter,0.111877471428,0.00861775167633,0.00860554643219,0.00852819843116,0.0087041150673,0.00165014176448,0.00160562244284,0.00159321983104,0.00202140913753,0.00165307135941
