,mean,mean,mean,mean,mean,std,std,std,std,std
,loss,loss,loss,loss,loss,loss,loss,loss,loss,loss
method,None,beta,beta_ab,isotonic,sigmoid,None,beta,beta_ab,isotonic,sigmoid
dataset,,,,,,,,,,
abalone,0.636270439149,0.632239846571,0.631760779039,0.616204462506,0.635690208793,0.00652475376579,0.00643082493226,0.00510708150489,0.0193720443624,0.00585640991374
autos,0.495888292703,0.381254203063,0.425545740618,0.379802562868,0.386680940905,0.0263714942156,0.0607578626987,0.0456018236557,0.154682295461,0.0612114273179
balance-scale,0.263671062799,0.0864168486553,0.0869118069599,0.12900061772,0.0862980794991,0.0143196481715,0.0225420712002,0.0221159525346,0.125113044245,0.0225289895596
car,0.324200921253,0.123676852309,0.124374211657,0.130030959623,0.124652755624,0.00941796250789,0.0208129912794,0.0208717695687,0.04257467966,0.0212066622816
cleveland,0.46945939978,0.40775083196,0.408796538104,0.540604089187,0.406270425654,0.0397642230875,0.0860215034058,0.0861088265978,0.331429020516,0.0819973729018
credit-approval,0.429769774605,0.344718482936,0.345762723497,0.479900556037,0.344011888701,0.0260955845189,0.0576502862372,0.0573090994425,0.228877999813,0.0563703137685
dermatology,0.298625251286,0.00362967235056,0.00161877878042,0.00485933481397,0.00348724184176,0.00821676187978,0.00636773212317,0.00285629365348,0.00499896987548,0.00611681998509
diabetes,0.508446625085,0.483225879482,0.485909418294,0.537788854081,0.489291280466,0.018936318519,0.0291297785789,0.0269993279008,0.110654890061,0.0292310199733
ecoli,0.277176452478,0.125214270431,0.123443184584,0.356173135649,0.120214302097,0.0260066586725,0.0976827203436,0.0944066146059,0.503371756221,0.089682432642
flare,0.487426029552,0.445992689811,0.446288105338,0.462776908132,0.446790195361,0.01135381126,0.0187055332273,0.0177086365436,0.025670153574,0.0189490769981
german,0.5196379483,0.496348330299,0.497543340554,0.509509789642,0.496896552675,0.0132040633965,0.022580301794,0.0221941987345,0.0523123976898,0.0217580322268
glass,0.545769723487,0.520528973023,0.527738109006,0.703539643886,0.522146731866,0.0398712925216,0.0774078816166,0.0684705046183,0.574738271366,0.0732165639509
heart-statlog,0.465468646076,0.400560551569,0.40120232705,0.662941970917,0.398013728696,0.034731129963,0.0719592725477,0.0707016702038,0.475779613313,0.0692080648102
hepatitis,0.464089621072,0.385669933947,0.394869099658,0.758447730962,0.38387733628,0.0291599675653,0.0854832597124,0.074718437833,0.760671283759,0.0819211961862
horse,0.466671898162,0.374352856133,0.379448643508,0.565180611208,0.372805901703,0.0236631423419,0.0579309233728,0.056014145906,0.310073954624,0.05733916378
ionosphere,0.357788909741,0.159773374931,0.165238003096,0.392069407037,0.157813172845,0.0184367498812,0.0651709599789,0.0586025705983,0.351140852274,0.0633232836488
iris,0.291301116912,0.00458939835322,0.00492733701417,0.00654855432352,0.00461134195206,0.00743809290911,0.0093925729675,0.00975433051687,0.00951110199264,0.00948488991203
landsat-satellite,0.179196196319,0.0334638333917,0.0332948240003,0.0424823018859,0.034412376551,0.0038214689333,0.00676947370428,0.00675127572432,0.0174751089957,0.00714911215616
letter,0.111877471428,0.00861775167633,0.0114813065101,0.00852819843116,0.0087041150673,0.00165014176448,0.00160562244284,0.00185450547744,0.00202140913753,0.00165307135941
libras-movement,0.314210862103,0.0856523787908,0.0933176829044,0.148407317327,0.0827383663783,0.00887334613269,0.133531948202,0.0430693100191,0.244928076229,0.125971499538
lung-cancer,0.367435277622,0.000975616050839,0.06935227583,0.0103132596871,0.000854298335207,0.00789145515931,0.00186258333741,0.0450020792672,0.0110461315023,0.00173153994426
mfeat-karhunen,0.271858548193,0.0188218217347,0.0217383684588,0.0382000199791,0.0185225397906,0.00336179058423,0.014169904954,0.0139543148357,0.0522575535527,0.0135156018485
