,,mean,mean,std,std
,,acc,loss,acc,loss
credit-approval,sigmoid,0.864457232335,0.344011888701,0.0298851580568,0.0563703137685
dermatology,None,0.999451951952,0.298625251286,0.00271239952847,0.00821676187978
dermatology,beta,0.997784856285,0.00362967235056,0.00512790448611,0.00636773212317
dermatology,beta_ab,0.999451951952,0.00161877878042,0.00271239952847,0.00285629365348
dermatology,beta_am,0.997784856285,0.00364656921681,0.00512790448611,0.00638753248304
dermatology,isotonic,0.997784856285,0.00485933481397,0.00512790448611,0.00499896987548
dermatology,sigmoid,0.997784856285,0.00348724184176,0.00512790448611,0.00611681998509
diabetes,None,0.764452083864,0.508446625085,0.0273086917653,0.018936318519
diabetes,beta,0.760930311519,0.483225879482,0.0301725701529,0.0291297785789
diabetes,beta_ab,0.763929208047,0.485909418294,0.0278947638792,0.0269993279008
diabetes,beta_am,0.764187250658,0.486219364126,0.0284881849657,0.0288496177005
diabetes,isotonic,0.758331211272,0.537788854081,0.0282562835396,0.110654890061
diabetes,sigmoid,0.764317969612,0.489291280466,0.0280148092731,0.0292310199733
ecoli,None,0.972480958735,0.277176452478,0.0217812885933,0.0260066586725
ecoli,beta,0.969832604367,0.125214270431,0.0247809194861,0.0976827203436
ecoli,beta_ab,0.970127248329,0.123443184584,0.0235890184501,0.0944066146059
ecoli,beta_am,0.968607029595,0.12516469298,0.0232814193397,0.0965897369725
ecoli,isotonic,0.968312784707,0.356173135649,0.0257238389102,0.503371756221
ecoli,sigmoid,0.969204576976,0.120214302097,0.0227900892471,0.089682432642
flare,None,0.822891073909,0.487426029552,0.0113316749267,0.01135381126
flare,beta,0.82224277932,0.445992689811,0.0117026470478,0.0187055332273
flare,beta_ab,0.822818610141,0.446288105338,0.0114400989118,0.0177086365436
flare,beta_am,0.822099393566,0.446997864396,0.0118544146302,0.0189406638173
flare,isotonic,0.822171078153,0.462776908132,0.0119481585915,0.025670153574
flare,sigmoid,0.822099393566,0.446790195361,0.0118544146302,0.0189490769981
german,None,0.7647,0.5196379483,0.0186648747925,0.0132040633965
german,beta,0.7652,0.496348330299,0.0197422162393,0.022580301794
german,beta_ab,0.7639,0.497543340554,0.0183027264613,0.0221941987345
german,beta_am,0.7646,0.49584934863,0.0189208879284,0.0221037262951
german,isotonic,0.7618,0.509509789642,0.0206960510874,0.0523123976898
german,sigmoid,0.7654,0.496896552675,0.0197907420121,0.0217580322268
glass,None,0.756045907581,0.545769723487,0.0623730921376,0.0398712925216
glass,beta,0.764662975268,0.520528973023,0.0641813368286,0.0774078816166
glass,beta_ab,0.752201969865,0.527738109006,0.0554723487851,0.0684705046183
glass,beta_am,0.762332779623,0.522836958875,0.0628832338188,0.0735546443587
glass,isotonic,0.757745444478,0.703539643886,0.0594946908528,0.574738271366
glass,sigmoid,0.76329886909,0.522146731866,0.0619280031573,0.0732165639509
heart-statlog,None,0.836666666667,0.465468646076,0.0445341121166,0.034731129963
heart-statlog,beta,0.834814814815,0.400560551569,0.0450264239395,0.0719592725477
heart-statlog,beta_ab,0.835555555556,0.40120232705,0.0424337304884,0.0707016702038
heart-statlog,beta_am,0.835925925926,0.3986117211,0.0450528401482,0.0689951246562
heart-statlog,isotonic,0.835555555556,0.662941970917,0.0469738775226,0.475779613313
heart-statlog,sigmoid,0.835185185185,0.398013728696,0.0446220311996,0.0692080648102
hepatitis,None,0.844075268817,0.464089621072,0.0419049485145,0.0291599675653
hepatitis,beta,0.838409946237,0.385669933947,0.0560128005894,0.0854832597124
hepatitis,beta_ab,0.833807795699,0.394869099658,0.0423772043784,0.074718437833
hepatitis,beta_am,0.840284946237,0.383722524846,0.0540746563576,0.0828817653754
hepatitis,isotonic,0.832619623656,0.758447730962,0.0603371264535,0.760671283759
hepatitis,sigmoid,0.83959811828,0.38387733628,0.053173929003,0.0819211961862
horse,None,0.848023061962,0.466671898162,0.0372830197678,0.0236631423419
horse,beta,0.857407613226,0.374352856133,0.0332294157077,0.0579309233728
horse,beta_ab,0.847695378346,0.379448643508,0.0358676183567,0.056014145906
horse,beta_am,0.856407427989,0.373054806739,0.0333794031648,0.0569210490274
horse,isotonic,0.854412521997,0.565180611208,0.0339735325915,0.310073954624
horse,sigmoid,0.857068630175,0.372805901703,0.0329222965298,0.05733916378
ionosphere,None,0.935911468813,0.357788909741,0.0237375559297,0.0184367498812
ionosphere,beta,0.949026156942,0.159773374931,0.0285655464567,0.0651709599789
ionosphere,beta_ab,0.937621730382,0.165238003096,0.0236710614932,0.0586025705983
ionosphere,beta_am,0.947609657948,0.158264350609,0.0284712534205,0.0639010285261
ionosphere,isotonic,0.944474849095,0.392069407037,0.0269476082391,0.351140852274
ionosphere,sigmoid,0.947895372233,0.157813172845,0.0283477141161,0.0633232836488
iris,None,0.996,0.291301116912,0.0109420240886,0.00743809290911
iris,beta,0.998666666667,0.00458939835322,0.00659828879074,0.0093925729675
iris,beta_ab,0.996666666667,0.00492733701417,0.0101015254455,0.00975433051687
iris,beta_am,0.998666666667,0.00460809197651,0.00659828879074,0.00944151804435
iris,isotonic,0.996,0.00654855432352,0.0109420240886,0.00951110199264
iris,sigmoid,0.998666666667,0.00461134195206,0.00659828879074,0.00948488991203
landsat-satellite,None,0.987350970342,0.179196196319,0.00315409194315,0.0038214689333
landsat-satellite,beta,0.987195605707,0.0334638333917,0.00318612387674,0.00676947370428
landsat-satellite,beta_ab,0.98741303422,0.0332948240003,0.00309522046404,0.00675127572432
landsat-satellite,beta_am,0.988097389275,0.0338792342947,0.00298957475719,0.00690798000619
landsat-satellite,isotonic,0.987833666909,0.0424823018859,0.00314449254652,0.0174751089957
landsat-satellite,sigmoid,0.988081800904,0.034412376551,0.00300263158421,0.00714911215616
letter,None,0.995588705153,0.111877471428,0.000761911214129,0.00165014176448
letter,beta,0.99687722892,0.00861775167633,0.000629925410063,0.00160562244284
letter,beta_ab,0.995600123119,0.0114813065101,0.000769777408933,0.00185450547744
letter,beta_am,0.996877223216,0.00860554643219,0.000644323913425,0.00159321983104
letter,isotonic,0.997020027024,0.00852819843116,0.000624176539309,0.00202140913753
letter,sigmoid,0.996894362823,0.0087041150673,0.000640932665689,0.00165307135941
libras-movement,None,0.973933333333,0.314210862103,0.015903478705,0.00887334613269
libras-movement,beta,0.983466666667,0.0856523787908,0.014692000384,0.133531948202
libras-movement,beta_ab,0.970866666667,0.0933176829044,0.0159621150117,0.0430693100191
libras-movement,beta_am,0.983733333333,0.0855878193293,0.0141203123179,0.133557141831
libras-movement,isotonic,0.9838,0.148407317327,0.0144907508229,0.244928076229
libras-movement,sigmoid,0.983466666667,0.0827383663783,0.014692000384,0.125971499538
lung-cancer,None,0.978,0.367435277622,0.0282018038041,0.00789145515931
lung-cancer,beta,1.0,0.000975616050839,0.0,0.00186258333741
lung-cancer,beta_ab,0.968842105263,0.06935227583,0.0347062326486,0.0450020792672
lung-cancer,beta_am,1.0,0.000739751416592,0.0,0.00136071049902
lung-cancer,isotonic,1.0,0.0103132596871,0.0,0.0110461315023
lung-cancer,sigmoid,1.0,0.000854298335207,0.0,0.00173153994426
mfeat-karhunen,None,0.99435,0.271858548193,0.00341851202862,0.00336179058423
mfeat-karhunen,beta,0.99555,0.0188218217347,0.00336131959024,0.014169904954
mfeat-karhunen,beta_ab,0.9945,0.0217383684588,0.00342559394522,0.0139543148357
mfeat-karhunen,beta_am,0.99555,0.0187972669735,0.00336131959024,0.0138875279435
mfeat-karhunen,isotonic,0.99525,0.0382000199791,0.00368567275724,0.0522575535527
mfeat-karhunen,sigmoid,0.99555,0.0185225397906,0.00336131959024,0.0135156018485
mfeat-morphological,None,0.9985,0.292839069563,0.00195615199109,0.00293845511919
mfeat-morphological,beta,0.99825,0.0118886461922,0.00190662111643,0.0156928348806
mfeat-morphological,beta_ab,0.9985,0.0123088833283,0.00195615199109,0.0166365009678
mfeat-morphological,beta_am,0.99825,0.0118643832239,0.00190662111643,0.015710534285
mfeat-morphological,isotonic,0.9984,0.0293708158189,0.00194043967246,0.056880200376
mfeat-morphological,sigmoid,0.99825,0.0118135894479,0.00190662111643,0.0156615268775
mfeat-zernike,None,0.99425,0.228963373851,0.00358034600996,0.00524861604808
mfeat-zernike,beta,0.99405,0.0235287746481,0.00360307408433,0.0125521305625
mfeat-zernike,beta_ab,0.9943,0.0235784276921,0.00360838026866,0.0129785468984
mfeat-zernike,beta_am,0.99405,0.0226736473833,0.00356749783691,0.0116170626663
mfeat-zernike,isotonic,0.99405,0.0542564457738,0.00318998752477,0.0461340824483
mfeat-zernike,sigmoid,0.9941,0.022657861686,0.00359846906223,0.0117521504725
mushroom,None,1.0,0.28352470199,0.0,0.00084205454446
mushroom,beta,1.0,7.34468191281e-05,0.0,0.000177379869317
mushroom,beta_ab,1.0,0.000184580903068,0.0,0.000257473275889
mushroom,beta_am,1.0,7.61763662e-05,0.0,0.000175885321009
mushroom,isotonic,1.0,6.12057871866e-05,0.0,0.00010970012232
mushroom,sigmoid,1.0,6.47421133365e-05,0.0,0.000175041806676
optdigits,None,0.993790457661,0.195641966764,0.00219529678825,0.00316188436529
optdigits,beta,0.994768323442,0.0160758389997,0.00225721148571,0.0061126030003
optdigits,beta_ab,0.993826092919,0.0193081580579,0.00226023876159,0.0063144128867
optdigits,beta_am,0.994750846212,0.0159871700634,0.00221040782882,0.00604329947504
optdigits,isotonic,0.994857324938,0.028573119744,0.00225414484935,0.0228261556563
optdigits,sigmoid,0.994750687903,0.0159411137713,0.00223971175605,0.00595621688693
page-blocks,None,0.962689385125,0.273625012939,0.00433964411775,0.00509480606992
page-blocks,beta,0.964242768338,0.101162982385,0.00432823536246,0.0114154869176
page-blocks,beta_ab,0.962762327739,0.106632466327,0.00432617997455,0.0105119792256
page-blocks,beta_am,0.963566399986,0.108259303192,0.00434972310462,0.0122776736786
