,mean,mean,mean,mean,mean,std,std,std,std,std
,brier,brier,brier,brier,brier,brier,brier,brier,brier,brier
method,None,beta,beta_am,isotonic,sigmoid,None,beta,beta_am,isotonic,sigmoid
dataset,,,,,,,,,,
mfeat-karhunen,0.0541116182178,0.00345654656835,0.00344000778869,0.00354424783169,0.00343773812802,0.00138568815979,0.00258546120608,0.00257407914833,0.00260891596868,0.00260372112291
mfeat-morphological,0.0644850835843,0.0017670907813,0.00176497841948,0.00163172243208,0.00175833925446,0.00127997324832,0.00184293283771,0.00184348170429,0.00186161590631,0.00184723395503
mfeat-zernike,0.0405281566017,0.00472090426461,0.00467498686593,0.00488496530326,0.0046991763029,0.00200006062833,0.00262615195499,0.0025920424466,0.00260840982856,0.00262684399754
mushroom,0.0602768645276,5.40441742648e-07,5.35264040204e-07,2.66315043855e-06,2.96206481242e-07,0.000272723834845,3.05321431875e-06,3.10662221321e-06,8.26306961939e-06,1.71076430792e-06
optdigits,0.0327532323664,0.00334570665321,0.00332941776811,0.00350375914852,0.00334510618242,0.00102477860244,0.00145583513449,0.00142636345702,0.00148531490388,0.0014530546893
page-blocks,0.0599361677124,0.026852855457,0.0275645446595,0.0253604790082,0.0280325838944,0.00191412274168,0.00343538291031,0.00338294857408,0.0031356947534,0.00343362902263
pendigits,0.0158047385878,0.00125455674475,0.00124420903778,0.0012881847142,0.00124903176813,0.00067073916804,0.000525056955103,0.000511964828365,0.000544346889908,0.000525295441845
scene-classification,0.125866689072,0.10605366267,0.106134548912,0.106673033759,0.1064794685,0.00441176396142,0.0074235009345,0.00762663647791,0.0074561022444,0.00782679254012
segment,0.0326815210041,0.00270265351583,0.00270513242434,0.00256653921665,0.00269401230729,0.00156230922339,0.0017812462121,0.00179190832306,0.00182405734908,0.00180531328055
shuttle,0.0169500001862,0.000713389846353,0.000706439713533,0.000652032768642,0.000712268554903,0.000209555331439,0.000146703066778,0.000144789837019,0.000140876395482,0.000147819055357
sonar,0.150207750276,0.105979757256,0.106542458519,0.106929161479,0.106806616672,0.0118432488831,0.0281921039363,0.0281753887078,0.0286392858517,0.0284363340582
spambase,0.0776088162675,0.0530181143178,0.0532288467059,0.0533432788171,0.0532323488497,0.00354166135772,0.00575169058523,0.00577749677386,0.00585321379218,0.00592805341853
tic-tac,0.126463960599,0.0703108655176,0.0702431581806,0.0715257883223,0.0701697546115,0.00467109498322,0.0103090551919,0.0102684013375,0.0103343268811,0.0104557594425
vehicle,0.0653962030987,0.0192042712298,0.0191707854855,0.019930285304,0.0191514392148,0.00493942704348,0.00754941723652,0.0075568397468,0.00796993269985,0.00767784942241
vowel,0.0413573893536,0.0141031636011,0.0140485084855,0.0146760382674,0.0140437071837,0.0030637462443,0.00581520790605,0.00576918604127,0.00602640525163,0.00590105430895
waveform-5000,0.0873013387981,0.0733163759816,0.0732732285942,0.0735529311428,0.0736142084112,0.00358022201842,0.00486616053809,0.00489575459236,0.00471450122196,0.00501608236177
wdbc,0.0560342618257,0.0205177246413,0.0207736559836,0.0207912625449,0.0207199572311,0.00564420916768,0.00890669450636,0.00883100794375,0.0091040091707,0.00894023440308
wpbc,0.168906569412,0.16084657152,0.160413570491,0.165815914522,0.160388839021,0.00873601231717,0.0235725757547,0.0226887334714,0.0304460855837,0.0230894800984
yeast,0.174960016965,0.171412155466,0.172394988299,0.172409774272,0.173290166336,0.00743242941388,0.00931647994973,0.00982451863584,0.00971072708741,0.00993073368161
zoo,0.0762090111906,0.00184239813818,0.00186175567521,0.00217387572926,0.00181545585884,0.00610876036229,0.00431167424103,0.00436596114606,0.00382013923293,0.00427678217624
