,mean,mean,mean,mean,mean,std,std,std,std,std
,acc,acc,acc,acc,acc,acc,acc,acc,acc,acc
method,None,beta,beta_ab,beta_am,sigmoid,None,beta,beta_ab,beta_am,sigmoid
dataset,,,,,,,,,,
hepatitis,84.6805107527,83.5307795699,82.963844086,83.7827956989,83.7827956989,4.7288362604,5.4845832175,4.01655161194,5.44054692568,5.44054692568
horse,85.0356765768,85.8090673335,85.0356765768,85.8074465129,85.8074465129,3.30228268686,3.51459552997,3.30228268686,3.49032071535,3.49032071535
ionosphere,94.0193158954,95.1034205231,94.0193158954,95.0181086519,95.0748490946,2.50464899455,2.72259668036,2.50464899455,2.59948736224,2.61431437854
iris,99.7333333333,99.8,99.7333333333,99.8,99.8,0.913491718726,0.799659791607,0.913491718726,0.799659791607,0.799659791607
landsat-satellite,98.7910739105,98.7786261344,98.7910739105,98.8252826339,98.826835429,0.317293526475,0.313742344522,0.317293526475,0.318182347601,0.312573300789
letter,99.6657195226,99.7614294187,99.6657195226,99.762856073,99.7640008503,0.0573952149151,0.0549197771308,0.0573952149151,0.0555137469951,0.0558207171603
libras-movement,97.82,98.4933333333,97.5533333333,98.5466666667,98.5466666667,1.46494952046,1.44159146121,1.66545534212,1.47197554944,1.47197554944
lung-cancer,100.0,100.0,96.9789473684,100.0,100.0,0.0,0.0,4.71688120323,0.0,0.0
mfeat-karhunen,99.475,99.57,99.475,99.57,99.57,0.35083719115,0.353697668661,0.35083719115,0.353697668661,0.353697668661
mfeat-morphological,99.85,99.815,99.85,99.815,99.815,0.195615199109,0.187695476335,0.195615199109,0.187695476335,0.187695476335
mfeat-zernike,99.48,99.415,99.48,99.42,99.405,0.341963120102,0.333541601603,0.341963120102,0.332890862792,0.338401102425
mushroom,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
optdigits,99.4804021061,99.5782569785,99.4804021061,99.5764823556,99.5729283733,0.219146445418,0.210315416341,0.219146445418,0.208579318682,0.204218534551
page-blocks,96.4187806709,96.5265701758,96.4187806709,96.4973664112,96.4736254061,0.408652706213,0.400474876692,0.408652706213,0.424610414353,0.432282524335
pendigits,99.8271460303,99.8216885804,99.8271460303,99.8225980878,99.8216889969,0.0806504611273,0.0705004177095,0.0806504611273,0.0707471458411,0.0705006606751
scene-classification,84.9849108804,85.2423880991,84.9849108804,85.2009289732,85.1926647243,1.275516321,1.33800173086,1.275516321,1.28220791163,1.28127123239
segment,99.6796536797,99.7272727273,99.6796536797,99.7229437229,99.7229437229,0.232384591565,0.208851512564,0.232384591565,0.21440860635,0.21440860635
shuttle,99.9032511384,99.911231633,99.9032511384,99.9117242633,99.9119212931,0.0217083332326,0.0202124964917,0.0217083332326,0.019775193901,0.0198701627654
sonar,83.5117899684,84.6153742268,83.5117899684,84.5167058315,84.5167058315,5.25154991972,5.13882786599,5.25154991972,5.23405832557,5.23405832557
spambase,93.2885553976,93.2950086189,93.2885553976,93.3385530938,93.3211523171,0.801904457213,0.804895212685,0.801904457213,0.835208294061,0.826008783852
tic-tac,88.8626132007,90.1365608243,88.8626132007,90.1474126608,90.2205486079,2.10723526719,2.18163474173,2.10723526719,2.16007129069,2.1626304484
vehicle,97.6377429552,97.7080518043,97.6377429552,97.7551155715,97.7551155715,1.16225157467,1.11242853271,1.16225157467,1.13979382635,1.13979382635
vowel,97.9292929293,98.2525252525,97.9292929293,98.2525252525,98.2626262626,0.990586595797,0.817623005097,0.990586595797,0.836505335268,0.836194123778
waveform-5000,89.777973738,89.7559336899,89.777973738,89.7439236799,89.7599096939,0.826739041235,0.823707269131,0.826739041235,0.831012864182,0.832624490247
wdbc,97.5188918815,97.2900346287,97.5188918815,97.1673720662,97.1850711812,1.38733902024,1.2452747698,1.38733902024,1.37007187614,1.36646095395
wpbc,76.757219973,78.926585695,77.4967611336,79.136977058,79.1317813765,2.36158157775,4.23175790134,3.99468417302,4.25536265997,4.31460073371
yeast,73.9744607403,73.9545070149,73.9609233924,74.0143164274,73.9806920419,1.88145361131,2.08542182046,1.88282406911,1.873427896,1.95120547453
zoo,99.4028252449,99.7994987469,99.4028252449,99.7994987469,99.7994987469,1.63684763991,0.993514996456,1.63684763991,0.993514996456,0.993514996456
