,,mean,mean,std,std
,,acc,loss,acc,loss
hepatitis,isotonic,0.826977150538,1.0115064679,0.0629358247064,1.15471637243
hepatitis,sigmoid,0.837827956989,0.400842819885,0.0544054692568,0.107128699273
horse,None,0.850356765768,0.454070214415,0.0330228268686,0.025377962179
horse,beta,0.858090673335,0.372309338927,0.0351459552997,0.0642521513263
horse,beta_ab,0.850356765768,0.375094227505,0.0330228268686,0.0606523295312
horse,beta_am,0.858074465129,0.369529976157,0.0349032071535,0.0636499413533
horse,isotonic,0.858040566824,0.679894756799,0.0342647470725,0.481300597273
horse,sigmoid,0.858074465129,0.368915735535,0.0349032071535,0.0632604093734
ionosphere,None,0.940193158954,0.339776648795,0.0250464899455,0.0200662941891
ionosphere,beta,0.951034205231,0.157009325859,0.0272259668036,0.0708089152022
ionosphere,beta_ab,0.940193158954,0.16181457931,0.0250464899455,0.0641696372465
ionosphere,beta_am,0.950181086519,0.155142207682,0.0259948736224,0.0690442896632
ionosphere,isotonic,0.947891348089,0.376542679425,0.0247560009424,0.383795847697
ionosphere,sigmoid,0.950748490946,0.154743806823,0.0261431437854,0.0679290068837
iris,None,0.997333333333,0.28683833065,0.00913491718726,0.00736953076287
iris,beta,0.998,0.0042897683585,0.00799659791607,0.00915810463584
iris,beta_ab,0.997333333333,0.00468121644579,0.00913491718726,0.00960597147822
iris,beta_am,0.998,0.00427928111915,0.00799659791607,0.00913030187609
iris,isotonic,0.997333333333,0.00619749915874,0.00913491718726,0.00922359417709
iris,sigmoid,0.998,0.00429806610502,0.00799659791607,0.00923789300056
landsat-satellite,None,0.987910739105,0.165460515197,0.00317293526475,0.00433098815818
landsat-satellite,beta,0.987786261344,0.0324714949106,0.00313742344522,0.00710179621371
landsat-satellite,beta_ab,0.987910739105,0.0325139919859,0.00317293526475,0.0071666148008
landsat-satellite,beta_am,0.988252826339,0.0328290326362,0.00318182347601,0.00724183191535
landsat-satellite,isotonic,0.988097884552,0.0419819985932,0.00324325071743,0.0187849683325
landsat-satellite,sigmoid,0.98826835429,0.0335123598184,0.00312573300789,0.00744058908783
letter,None,0.996657195226,0.0972871194494,0.000573952149151,0.00172757758323
letter,beta,0.997614294187,0.00723369020757,0.000549197771308,0.0015369263683
letter,beta_ab,0.996657195226,0.00892039956649,0.000573952149151,0.00164583311118
letter,beta_am,0.99762856073,0.00722071016163,0.000555137469951,0.0015265365394
letter,isotonic,0.997539987955,0.00960904786373,0.000630651582592,0.00360468971775
letter,sigmoid,0.997640008503,0.00734683613182,0.000558207171603,0.00158661700562
libras-movement,None,0.9782,0.293903810152,0.0146494952046,0.011107760828
libras-movement,beta,0.984933333333,0.0731910358462,0.0144159146121,0.0876517672088
libras-movement,beta_ab,0.975533333333,0.0824482563395,0.0166545534212,0.0458032710059
libras-movement,beta_am,0.985466666667,0.0735862920144,0.0147197554944,0.0891255852416
libras-movement,isotonic,0.984133333333,0.141304228343,0.0144209472234,0.207053310289
libras-movement,sigmoid,0.985466666667,0.0706788885506,0.0147197554944,0.0820927912175
lung-cancer,None,1.0,0.346268359192,0.0,0.0110212426306
lung-cancer,beta,1.0,0.00324028075841,0.0,0.00666649794155
lung-cancer,beta_ab,0.969789473684,0.133225126097,0.0471688120323,0.540524995572
lung-cancer,beta_am,1.0,0.00333262009344,0.0,0.0074787137243
lung-cancer,isotonic,1.0,0.0111685787166,0.0,0.0142929742669
lung-cancer,sigmoid,1.0,0.00283973770576,0.0,0.0059671315547
mfeat-karhunen,None,0.99475,0.257892541461,0.0035083719115,0.00348951999038
mfeat-karhunen,beta,0.9957,0.0161111597024,0.00353697668661,0.0131624816699
mfeat-karhunen,beta_ab,0.99475,0.0187644688878,0.0035083719115,0.0131414538404
mfeat-karhunen,beta_am,0.9957,0.0159807926477,0.00353697668661,0.0130308986945
mfeat-karhunen,isotonic,0.9957,0.0317864130116,0.00338966014792,0.0446360349434
mfeat-karhunen,sigmoid,0.9957,0.0157861754323,0.00353697668661,0.0127354250325
mfeat-morphological,None,0.9985,0.291801157375,0.00195615199109,0.00303736093777
mfeat-morphological,beta,0.99815,0.0133575512003,0.00187695476335,0.0180105381587
mfeat-morphological,beta_ab,0.9985,0.0124179872138,0.00195615199109,0.0168117353867
mfeat-morphological,beta_am,0.99815,0.0133195070071,0.00187695476335,0.0179845780313
mfeat-morphological,isotonic,0.99835,0.0329067102547,0.00199553072067,0.0606933180309
mfeat-morphological,sigmoid,0.99815,0.0134077325439,0.00187695476335,0.0180959115968
mfeat-zernike,None,0.9948,0.215228920442,0.00341963120102,0.00558843690127
mfeat-zernike,beta,0.99415,0.0228448655614,0.00333541601603,0.0127203781127
mfeat-zernike,beta_ab,0.9948,0.022888724694,0.00341963120102,0.0129893801987
mfeat-zernike,beta_am,0.9942,0.0216706345762,0.00332890862792,0.0115085059398
mfeat-zernike,isotonic,0.99375,0.052878079975,0.00339755314115,0.0464215965358
mfeat-zernike,sigmoid,0.99405,0.021628499689,0.00338401102425,0.0115755230842
mushroom,None,1.0,0.280955575831,0.0,0.000725168023054
mushroom,beta,1.0,2.6606757843e-05,0.0,5.67469144404e-05
mushroom,beta_ab,1.0,2.40711113758e-05,0.0,5.91430947484e-05
mushroom,beta_am,1.0,2.71764624705e-05,0.0,5.8643075255e-05
mushroom,isotonic,1.0,3.65241610937e-05,0.0,7.43178534913e-05
mushroom,sigmoid,1.0,2.3841378954e-05,0.0,5.57342154401e-05
optdigits,None,0.994804021061,0.184384134927,0.00219146445418,0.00313823874664
optdigits,beta,0.995782569785,0.0141194334663,0.00210315416341,0.00622553333911
optdigits,beta_ab,0.994804021061,0.0166279892108,0.00219146445418,0.00630206337375
optdigits,beta_am,0.995764823556,0.0139893256035,0.00208579318682,0.00620055467569
optdigits,isotonic,0.995693948682,0.0278760309977,0.0021731509415,0.025439512135
optdigits,sigmoid,0.995729283733,0.0139921410955,0.00204218534551,0.00607150064345
page-blocks,None,0.964187806709,0.264357973411,0.00408652706213,0.00515641343344
page-blocks,beta,0.965265701758,0.0987774610842,0.00400474876692,0.0115239443216
page-blocks,beta_ab,0.964187806709,0.103059339094,0.00408652706213,0.0105424639235
page-blocks,beta_am,0.964973664112,0.106117767895,0.00424610414353,0.0125529081528
page-blocks,isotonic,0.965831879663,0.102991699745,0.00403877777743,0.0250441420479
page-blocks,sigmoid,0.964736254061,0.108353997862,0.00432282524335,0.0125004345669
pendigits,None,0.998271460303,0.117292375759,0.000806504611273,0.00294652019182
pendigits,beta,0.998216885804,0.00576139260967,0.000705004177095,0.00267280281465
pendigits,beta_ab,0.998271460303,0.0057705932976,0.000806504611273,0.00260533407327
pendigits,beta_am,0.998225980878,0.00548493968894,0.000707471458411,0.00238619305485
pendigits,isotonic,0.998144133674,0.0114856123631,0.000851586753298,0.00935586678272
pendigits,sigmoid,0.998216889969,0.00537149601246,0.000705006606751,0.00231051716929
scene-classification,None,0.849849108804,0.417528240247,0.01275516321,0.0100782046094
scene-classification,beta,0.852423880991,0.342935093168,0.0133800173086,0.0209974548722
scene-classification,beta_ab,0.849849108804,0.345660391458,0.01275516321,0.0193712805976
scene-classification,beta_am,0.852009289732,0.34310343534,0.0128220791163,0.021600948412
scene-classification,isotonic,0.850388702938,0.384822271914,0.0134279766542,0.0660626517675
scene-classification,sigmoid,0.851926647243,0.345101513848,0.0128127123239,0.0218222316683
segment,None,0.996796536797,0.185488045787,0.00232384591565,0.00475705388913
segment,beta,0.997272727273,0.015294810784,0.00208851512564,0.011634850932
segment,beta_ab,0.996796536797,0.0156953555207,0.00232384591565,0.0106579554349
segment,beta_am,0.997229437229,0.0153123645648,0.0021440860635,0.0113963454212
segment,isotonic,0.997402597403,0.0416127316257,0.00205109758216,0.0552739085284
segment,sigmoid,0.997229437229,0.015640059499,0.0021440860635,0.0116529030998
shuttle,None,0.999032511384,0.115197511908,0.000217083332326,0.00104109589521
shuttle,beta,0.99911231633,0.00362391654426,0.000202124964917,0.000774977586477
shuttle,beta_ab,0.999032511384,0.00389076772689,0.000217083332326,0.00080309825358
shuttle,beta_am,0.999117242633,0.00363055061071,0.00019775193901,0.000793099638191
shuttle,isotonic,0.99925615889,0.00399999822683,0.000185188475545,0.00150755204093
shuttle,sigmoid,0.999119212931,0.0036002189976,0.000198701627654,0.000758300977567
sonar,None,0.835117899684,0.479480315959,0.0525154991972,0.025820133667
sonar,beta,0.846153742268,0.332597030284,0.0513882786599,0.0793969109985
sonar,beta_ab,0.835117899684,0.343518817246,0.0525154991972,0.0776532630977
sonar,beta_am,0.845167058315,0.335336583753,0.0523405832557,0.0814829096931
sonar,isotonic,0.846607244146,0.519844604224,0.0476887133052,0.494959235992
sonar,sigmoid,0.845167058315,0.336984106322,0.0523405832557,0.0817335537016
spambase,None,0.932885553976,0.294824632682,0.00801904457213,0.00864606597771
spambase,beta,0.932950086189,0.192605112467,0.00804895212685,0.0205251124161
spambase,beta_ab,0.932885553976,0.194087936585,0.00801904457213,0.0207091293653
spambase,beta_am,0.933385530938,0.195025026617,0.00835208294061,0.0213277791346
spambase,isotonic,0.932732647368,0.214964997519,0.00814183187204,0.0511251141433
spambase,sigmoid,0.933211523171,0.193278079754,0.00826008783852,0.0200235989219
tic-tac,None,0.888626132007,0.426170856147,0.0210723526719,0.0101820481357
tic-tac,beta,0.901365608243,0.232449672182,0.0218163474173,0.0273652495704
tic-tac,beta_ab,0.888626132007,0.273358414805,0.0210723526719,0.0280701980474
tic-tac,beta_am,0.901474126608,0.232120257955,0.0216007129069,0.0272388219138
tic-tac,isotonic,0.90136236425,0.238858184264,0.0199335236537,0.0472989004325
tic-tac,sigmoid,0.902205486079,0.23293358056,0.021626304484,0.0276963221664
vehicle,None,0.976377429552,0.279195578137,0.0116225157467,0.0120053730177
vehicle,beta,0.977080518043,0.0744228965568,0.0111242853271,0.0275345066929
vehicle,beta_ab,0.976377429552,0.076438877143,0.0116225157467,0.0270733288493
vehicle,beta_am,0.977551155715,0.0741006374287,0.0113979382635,0.0271671823705
vehicle,isotonic,0.975783541842,0.120149869298,0.0112740593174,0.115759363392
vehicle,sigmoid,0.977551155715,0.0746771102387,0.0113979382635,0.0273713126521
vowel,None,0.979292929293,0.200091713032,0.00990586595797,0.00834208518162
vowel,beta,0.982525252525,0.0515830210105,0.00817623005097,0.0208041737161
vowel,beta_ab,0.979292929293,0.0590846244782,0.00990586595797,0.0217320584719
vowel,beta_am,0.982525252525,0.0513543692447,0.00836505335268,0.0208529084539
vowel,isotonic,0.981919191919,0.0619363196465,0.00866341822346,0.0612750301487
vowel,sigmoid,0.982626262626,0.0519551772158,0.00836194123778,0.0213340833074
waveform-5000,None,0.89777973738,0.303574803334,0.00826739041235,0.00892701124775
waveform-5000,beta,0.897559336899,0.236427216771,0.00823707269131,0.0156396947788
waveform-5000,beta_ab,0.89777973738,0.236789164232,0.00826739041235,0.0157378921928
waveform-5000,beta_am,0.897439236799,0.236187348851,0.00831012864182,0.0157113489865
waveform-5000,isotonic,0.89693971672,0.257672937249,0.00721947838157,0.0389407964174
waveform-5000,sigmoid,0.897599096939,0.23904874548,0.00832624490247,0.015615793859
wdbc,None,0.975188918815,0.244527854795,0.0138733902024,0.0143371491294
wdbc,beta,0.972900346287,0.0766275891353,0.012452747698,0.033391278045
wdbc,beta_ab,0.975188918815,0.0765941395058,0.0138733902024,0.0329388104869
wdbc,beta_am,0.971673720662,0.0788252110766,0.0137007187614,0.0355008808262
wdbc,isotonic,0.973089649865,0.153531987401,0.013217707284,0.159977719375
wdbc,sigmoid,0.971850711812,0.0778385812666,0.0136646095395,0.0342734623562
wpbc,None,0.76757219973,0.519834714093,0.0236158157775,0.0192772858876
wpbc,beta,0.78926585695,0.497719639545,0.0423175790134,0.0605369724185
wpbc,beta_ab,0.774967611336,0.497962854723,0.0399468417302,0.0478842168988
wpbc,beta_am,0.79136977058,0.49612046945,0.0425536265997,0.057410643123
wpbc,isotonic,0.784597840756,0.857629712242,0.0458055595748,0.631187429265
wpbc,sigmoid,0.791317813765,0.496921011146,0.0431460073371,0.0582199687056
yeast,None,0.739744607403,0.526468177916,0.0188145361131,0.0163623373782
yeast,beta,0.739545070149,0.510622893005,0.0208542182046,0.0223468420665
yeast,beta_ab,0.739609233924,0.511739295711,0.0188282406911,0.0189758344263
yeast,beta_am,0.740143164274,0.514847163298,0.01873427896,0.0233138777883
yeast,isotonic,0.737520291592,0.553306790725,0.02331394992,0.0841733161886
yeast,sigmoid,0.739806920419,0.518813233827,0.0195120547453,0.0232401746097
zoo,None,0.994028252449,0.321225876812,0.0163684763991,0.0139149486204
zoo,beta,0.997994987469,0.00580084237016,0.00993514996456,0.0120231730375
zoo,beta_ab,0.994028252449,0.0082010785153,0.0163684763991,0.0164573579808
zoo,beta_am,0.997994987469,0.00586185594395,0.00993514996456,0.0121322456144
zoo,isotonic,0.999047619048,0.00955497365587,0.00673435029701,0.0128054514816
zoo,sigmoid,0.997994987469,0.00567251684964,0.00993514996456,0.0119498029747
