,mean,mean,mean,mean,mean,std,std,std,std,std
,loss,loss,loss,loss,loss,loss,loss,loss,loss,loss
method,None,beta,beta_ab,isotonic,sigmoid,None,beta,beta_ab,isotonic,sigmoid
dataset,,,,,,,,,,
mfeat-zernike,0.117964615992,0.0361959092107,0.0355166443348,0.2277485602,0.0446961259411,0.080425434087,0.0121316211284,0.0121590695195,0.12516972655,0.0184405846159
mushroom,0.000190192219374,0.000134456555291,0.000151728598314,0.000147882378517,4.58398138498e-05,0.000224303427517,0.000261259355056,0.000281211466683,0.000495873562454,0.000159823702451
optdigits,0.0385529678136,0.0357071433724,0.0356262067847,0.314132165008,0.046352609738,0.00887383460433,0.00543573881076,0.00536332937299,0.11238187223,0.00974780980992
page-blocks,0.0995625685769,0.0945589901883,0.0949466850651,0.68557707687,0.118057147949,0.0154256017108,0.0104966056144,0.0103465462781,0.208533010062,0.0143014135726
pendigits,0.018510690054,0.0184385516829,0.0185046147067,0.146654985407,0.0247530462627,0.0034281852526,0.00272665024613,0.00269938052202,0.0478406849031,0.00472079417838
scene-classification,0.410010437826,0.378649309989,0.381752970564,4.80561313383,0.393018750796,0.0316459217065,0.0146897145635,0.0154073932784,0.633831477546,0.0182037598253
segment,0.0259405363929,0.0127670626025,0.0115125882651,0.0646787387801,0.0162528579406,0.0326090956164,0.010729571738,0.00884060119722,0.0634913322436,0.0124737994412
shuttle,0.000329568778651,0.000277212235956,0.000279437911864,0.00174153180445,0.000358306833769,0.00128760886051,0.000500179023675,0.000501854090098,0.00219887589968,0.000521343646468
sonar,1.4399677053,0.406781510443,0.405898061458,3.58969478962,0.441061981485,0.772890133516,0.0673819669608,0.0657624108945,1.81875575064,0.0843850448061
spambase,0.168349045388,0.168055763932,0.168313143807,1.47007994914,0.175738971603,0.0173836623011,0.0149788821353,0.0149084211928,0.251355506463,0.0162283944965
tic-tac,0.379277261108,0.33819067608,0.348793713666,2.2153126113,0.343879590774,0.0226294098946,0.0374045905498,0.0350039628436,0.835076875251,0.0391761838455
vehicle,0.0910726429167,0.0714792962868,0.0704062495746,0.57033781623,0.0857170770034,0.0545934445162,0.0212041497197,0.0207605703752,0.368824155917,0.028984484881
vowel,0.086437092185,0.0783204749639,0.0785608267148,0.609304779375,0.092639994409,0.0425237213264,0.021543193381,0.0191975665731,0.359352919982,0.0268675221753
waveform-5000,0.26713770965,0.261362418142,0.261587441654,2.70718167762,0.287146035841,0.0199762481765,0.0149738832795,0.0150656388561,0.314555413257,0.0180141917831
wdbc,0.333074561142,0.092973330834,0.0919450331906,0.810234189204,0.122629449482,0.277385339819,0.0389745244672,0.0363075312486,0.5060641381,0.0538288087202
wpbc,1.21390132884,0.507441268556,0.531991049017,7.42182632938,0.510400778899,0.413738144472,0.0319005068391,0.0378917509054,1.21380220405,0.0355930217907
yeast,0.516071164794,0.515346682514,0.515357768906,7.47339222914,0.520680955076,0.0281931262476,0.0226281029192,0.0227954794089,1.47964799725,0.0224382840873
zoo,0.126928011043,0.00770235653614,0.00770254087617,0.00947141111053,0.00770175609027,1.18952466924e-17,0.0126977869451,0.0126974434626,0.0171013927583,0.0126968264645
