,mean,mean,mean,mean,mean,std,std,std,std,std
,brier,brier,brier,brier,brier,brier,brier,brier,brier,brier
method,None,beta,beta_am,isotonic,sigmoid,None,beta,beta_am,isotonic,sigmoid
dataset,,,,,,,,,,
lung-cancer,0.0190235144737,0.000519738270179,0.000613758877753,0.00171299872836,0.000255326093551,0.00711504031736,0.00139799520264,0.00163601810503,0.00264972631923,0.000949794299584
mfeat-karhunen,0.01790619375,0.00527204099508,0.00526122670355,0.00543741589002,0.00527737700263,0.00236356121861,0.00251056968296,0.00244916992768,0.0026157116431,0.00259677136544
mfeat-morphological,0.00188923875,0.00175911254317,0.00226885961954,0.00179353051552,0.00189030286719,0.00188612293587,0.0019129905527,0.00175913828972,0.00192465213625,0.00196224777833
mfeat-zernike,0.01013570125,0.00754110522838,0.00762209515876,0.00768984740539,0.00754698912041,0.00272693623042,0.0031096898474,0.00296509346278,0.00310100718965,0.00327068386648
mushroom,9.36312102827e-06,2.87250518629e-06,2.94850942163e-06,9.91204183666e-07,3.58679029286e-10,1.69710242455e-05,8.285133571e-06,8.8814217353e-06,5.61455564413e-06,1.01278290966e-09
optdigits,0.0113843569129,0.00566501056319,0.00564818823414,0.00584650975614,0.00577215142268,0.00147301688978,0.00171182763029,0.00167584987467,0.00168461866396,0.00182944713834
page-blocks,0.0185083899948,0.0188561146118,0.01959009307,0.0184368334554,0.0193064931179,0.00285359616846,0.00274209080848,0.00238278372291,0.00316486830604,0.00342187028703
pendigits,0.00451667586586,0.00291926437454,0.00296844797826,0.00296947818499,0.00289726602078,0.000564645742923,0.000729896593974,0.000716736849764,0.00077602695293,0.000784406509339
scene-classification,0.114134909094,0.104894645352,0.105271997482,0.105904274,0.104895911461,0.00451075869723,0.00695637697939,0.00667070269064,0.0073266931105,0.00718960129732
segment,0.00268385714286,0.00213921243001,0.00215216742323,0.00218599167627,0.00216283001671,0.00135242115824,0.00152911096884,0.00152541829759,0.00160543100464,0.00159621328168
shuttle,2.2527524405e-05,1.67853746942e-05,1.85287420522e-05,1.19991353732e-05,9.46638638731e-06,2.67108430667e-05,2.59342369138e-05,2.63970172731e-05,3.580101015e-05,3.65634232671e-05
sonar,0.132316420205,0.112677917539,0.112943550085,0.114545212319,0.113301654755,0.0142923980053,0.0288368695513,0.0282532789193,0.0298323277537,0.0291090700991
spambase,0.0394819789482,0.0359435364132,0.035968723401,0.035586196704,0.0354746322973,0.00339695453221,0.00461638898821,0.00409999598823,0.00452194711226,0.00462952511888
tic-tac,0.0602144842761,0.0207835533896,0.0207503444361,0.0212299181517,0.0207141020722,0.00540020355432,0.0079176439899,0.00782421654893,0.00790466891874,0.00795362604539
vehicle,0.016419207478,0.0104963065225,0.010534132552,0.0109037997257,0.0104447406285,0.00341562474345,0.00477823419341,0.00468239282878,0.00474137345166,0.00489964016896
vowel,0.0146794823232,0.00627860309425,0.00627600685715,0.00664313215962,0.00608823123989,0.00380019117593,0.0048330057262,0.00470866810909,0.00481439153767,0.00512508206722
waveform-5000,0.0869700653551,0.0760168493765,0.0760361623306,0.0763908258628,0.0764162870793,0.00357407870882,0.00534753153468,0.00534660161464,0.00520728008817,0.00561753635383
wdbc,0.0316723659869,0.0298376268974,0.0305268323826,0.0306404517108,0.0297553967273,0.0101904022321,0.0131300919422,0.0118095945835,0.0140040964691,0.0139836723115
wpbc,0.17139496304,0.170846304973,0.17318785084,0.170884961699,0.171381748269,0.016875296566,0.0146203990188,0.0129812551068,0.0215878425679,0.0139342242308
yeast,0.159418908885,0.159893322465,0.15962195347,0.160894487326,0.160886314072,0.00859850892293,0.00846640778599,0.00835020842554,0.00850695717762,0.00930001624389
zoo,0.00487187185767,0.00567207215581,0.00551871915145,0.00436688687661,0.0030109859031,0.00562025410707,0.0089123095394,0.00874376457116,0.00610188217446,0.00560187781731
