,mean,mean,mean,mean,mean,std,std,std,std,std
mfeat-morphological,0.0358956859391,0.0160726755513,0.0165869259817,0.018005733674,0.0129784737214,0.0597586063389,0.0393031477707,0.0396823412504,0.0404633263147,0.0170527199465
mfeat-zernike,0.0506010234825,0.0342897398847,0.037695114447,0.0622189068592,0.0331069192427,0.0178892727625,0.0162644582152,0.0177525657821,0.0409111704175,0.0132099430448
mushroom,0.00022718111477,8.58072335089e-05,8.70555406645e-05,1.49001677431e-05,1.34179678459e-05,0.000128958881868,7.38945205575e-05,7.97188560963e-05,4.76043994219e-05,7.67534894219e-07
optdigits,0.0530354843046,0.0207637583836,0.0319649683342,0.030830254898,0.0220996803364,0.00376618857228,0.00638945476653,0.00689388883055,0.0207367819101,0.00675706204228
page-blocks,0.105039898665,0.0770753637832,0.0793349803678,0.0726041829819,0.0749685628713,0.0358593482728,0.0190225751552,0.0188730599558,0.0201841996999,0.012422852507
pendigits,0.0239224376637,0.0142084667908,0.0141665095581,0.0198321546518,0.0118511095753,0.00638042932594,0.00666629849813,0.00651570016553,0.0122618018593,0.003085794563
scene-classification,0.36475179938,0.336156488863,0.347901206037,0.372940047599,0.337339254773,0.011738281957,0.0199999002996,0.0155954416668,0.0686330227282,0.0200573111814
segment,0.013184026923,0.00860970832994,0.00840795297613,0.0245894365976,0.00949928163152,0.0040502925217,0.00691943641404,0.00632464488866,0.0382240764822,0.00798681696264
shuttle,0.000158450820708,0.00010735337981,0.000105944811145,4.85910674019e-05,6.09880892168e-05,7.76232670302e-05,7.46105292133e-05,7.97551015339e-05,0.000131471264291,0.000228552992128
sonar,0.423007775667,0.347674322339,0.354443085133,0.502194218077,0.351573065861,0.0319550450855,0.0762630543984,0.0694151021678,0.446131478192,0.0777361250055
spambase,0.166993808658,0.142665174487,0.143824950443,0.146079016982,0.131532178458,0.0209344748796,0.0255082125056,0.0253245893731,0.0307859843982,0.0157211100466
tic-tac,0.239503641693,0.0705700802225,0.116777526192,0.0684322769347,0.0709458594649,0.0130430430244,0.0223759667895,0.0234541713809,0.0225782523296,0.0224459869774
vehicle,0.0761307208531,0.0406143480728,0.0401675724758,0.0950313526967,0.0419551464089,0.00899232999399,0.0177373930245,0.0183594957191,0.112450510037,0.018732969362
vowel,0.0632674255506,0.0240222007183,0.0419434216929,0.0444474944353,0.0245114854372,0.00915517058472,0.0166519732476,0.0171568074296,0.0616307504503,0.0177509977113
waveform-5000,0.288469634951,0.237913427662,0.23973099342,0.258739214541,0.241530500875,0.00924203333581,0.0159310637269,0.0154157078963,0.0350636144816,0.0164624566799
wdbc,0.146422760003,0.120809157231,0.122784095054,0.214837243693,0.110722880294,0.0988913288349,0.0678335796953,0.0719956338331,0.20874727314,0.047987743797
wpbc,0.531369881836,0.527215670057,0.520398559326,0.724715540175,0.527772367212,0.0493953691288,0.0414960905583,0.0428490728243,0.460088302614,0.0391240032397
yeast,0.47831118485,0.480325177856,0.480378448432,0.517279457676,0.486204877773,0.0223370991268,0.022233346871,0.0223787220255,0.0632303185548,0.0223842180476
zoo,0.0233573724369,0.0170623330573,0.00611915952973,0.0156327820513,0.00972660887362,0.0179321986757,0.0236019979553,0.0102493970774,0.0181574648337,0.0159478958809
