,,mean,mean,std,std
,,acc,loss,acc,loss
glass,None,0.846049515084,0.377543339345,0.0551691358874,0.0582798594251
glass,beta,0.844699838921,0.375252491056,0.0528057731696,0.0803938921121
glass,beta_ab,0.846049515084,0.377224487535,0.0551691358874,0.0794362295733
glass,beta_am,0.84754904527,0.373226041766,0.051752569164,0.0779575451207
glass,isotonic,0.840609181516,0.582338051372,0.0504619590468,0.457315020846
glass,sigmoid,0.847527400248,0.380248673006,0.0511020987245,0.082555460347
heart-statlog,None,0.823703703704,0.402962148154,0.0522766317288,0.0596247653697
heart-statlog,beta,0.819259259259,0.407909493365,0.0520512309733,0.0885887934779
heart-statlog,beta_ab,0.823703703704,0.407072783007,0.0522766317288,0.0843121595595
heart-statlog,beta_am,0.819259259259,0.403549043339,0.0515105928122,0.0814558558329
heart-statlog,isotonic,0.81962962963,0.755406000112,0.0472960829154,0.600794179518
heart-statlog,sigmoid,0.81962962963,0.403362775493,0.0516801497916,0.0782686501806
hepatitis,None,0.838266129032,0.353800474356,0.0531505935217,0.0780092823742
hepatitis,beta,0.829309139785,0.369864308015,0.0548850017413,0.0907051816369
hepatitis,beta_ab,0.829182795699,0.372526628666,0.0484185239327,0.0818251948011
hepatitis,beta_am,0.831287634409,0.364936558838,0.0552793961463,0.087923626892
hepatitis,isotonic,0.835079301075,0.663780075852,0.0507730443698,0.648971894507
hepatitis,sigmoid,0.832475806452,0.377264450787,0.0560081276118,0.0949850885829
horse,None,0.85741178105,0.366370823759,0.0388645743427,0.103779438831
horse,beta,0.857411595814,0.354941408622,0.0372113235686,0.083469091824
horse,beta_ab,0.857083912198,0.357679702487,0.0391166615978,0.0976261682065
horse,beta_am,0.857433638974,0.363445767505,0.039480858766,0.114088862152
horse,isotonic,0.854428174493,0.608390524221,0.0368222189502,0.438647531453
horse,sigmoid,0.858444753172,0.340808153807,0.0407188834733,0.0639222050565
ionosphere,None,0.933943661972,0.199322785166,0.0233905793759,0.0879104010208
ionosphere,beta,0.931661971831,0.178206520181,0.0256331304627,0.0871317096895
ionosphere,beta_ab,0.933943661972,0.175592209133,0.0233905793759,0.0807559293537
ionosphere,beta_am,0.929947686117,0.18449185414,0.0267410394334,0.100526135632
ionosphere,isotonic,0.931947686117,0.344665385251,0.0238412967471,0.320833114135
ionosphere,sigmoid,0.931094567404,0.176546059244,0.0266294190413,0.0541500092562
iris,None,1.0,0.00201916357488,0.0,0.00186630236394
iris,beta,1.0,0.00283915274544,0.0,0.00457516310025
iris,beta_ab,1.0,0.000460512515104,0.0,0.000797097554882
iris,beta_am,1.0,0.000144656238059,0.0,0.000251200007181
iris,isotonic,1.0,0.000660318389212,0.0,0.000831248135629
iris,sigmoid,1.0,1.29271974328e-05,0.0,1.14485433681e-06
landsat-satellite,None,0.988516451057,0.0418872129098,0.00295218616694,0.00535207453672
landsat-satellite,beta,0.988655793103,0.0280944851582,0.00293263776686,0.00680242159126
landsat-satellite,beta_ab,0.988516451057,0.0290447649605,0.00295218616694,0.00686719275644
landsat-satellite,beta_am,0.988547181739,0.0287711477461,0.00297708287709,0.00718831169516
landsat-satellite,isotonic,0.988438859961,0.038888340674,0.00280891964962,0.0197665223152
landsat-satellite,sigmoid,0.988671658769,0.0302714639448,0.0028634164654,0.00673789125559
letter,None,0.998962892707,0.00685322149647,0.000455181392387,0.000677430091084
letter,beta,0.999448601021,0.00188897804478,0.0002957063777,0.00109303650028
letter,beta_ab,0.998962892707,0.00293436433234,0.000455181392387,0.0010993287901
letter,beta_am,0.999460043487,0.00187003338855,0.000304418122748,0.00108010347733
letter,isotonic,0.999431470398,0.00455659239685,0.000328296205861,0.00558308275334
letter,sigmoid,0.999457180219,0.00221894788488,0.000306743335293,0.00138725907667
