,mean,mean,mean,mean,mean,std,std,std,std,std
,loss,loss,loss,loss,loss,loss,loss,loss,loss,loss
method,None,beta,beta_am,isotonic,sigmoid,None,beta,beta_am,isotonic,sigmoid
dataset,,,,,,,,,,
libras-movement,0.103325830607,0.087693086134,0.0860712277824,0.13466736828,0.0914156392222,0.0246791211994,0.0479069045249,0.043609184918,0.225267306379,0.0498368828955
lung-cancer,0.0974835675505,0.00287473827547,0.00311992142305,0.00997509392353,0.00196479728908,0.0175019054755,0.00610665160837,0.00666769147105,0.0123799603736,0.00492798127268
mfeat-karhunen,0.0816481152911,0.0209609296229,0.0211813969773,0.0511977974037,0.021116412992,0.00565412202054,0.0103575210914,0.010836001197,0.0541931210371,0.010552724657
mfeat-morphological,0.0358956859391,0.0160726755513,0.0279320880006,0.018005733674,0.0129784737214,0.0597586063389,0.0393031477707,0.0430725159617,0.0404633263147,0.0170527199465
mfeat-zernike,0.0506010234825,0.0342897398847,0.0370546220994,0.0622189068592,0.0331069192427,0.0178892727625,0.0162644582152,0.0184635867548,0.0409111704175,0.0132099430448
mushroom,0.00022718111477,8.58072335089e-05,8.47482277859e-05,1.49001677431e-05,1.34179678459e-05,0.000128958881868,7.38945205575e-05,7.60112616726e-05,4.76043994219e-05,7.67534894219e-07
optdigits,0.0530354843046,0.0207637583836,0.0207121735449,0.030830254898,0.0220996803364,0.00376618857228,0.00638945476653,0.0063827699332,0.0207367819101,0.00675706204228
page-blocks,0.105039898665,0.0770753637832,0.0927589752204,0.0726041829819,0.0749685628713,0.0358593482728,0.0190225751552,0.0239227841911,0.0201841996999,0.012422852507
pendigits,0.0239224376637,0.0142084667908,0.0143550697117,0.0198321546518,0.0118511095753,0.00638042932594,0.00666629849813,0.0063025640008,0.0122618018593,0.003085794563
scene-classification,0.36475179938,0.336156488863,0.337716413719,0.372940047599,0.337339254773,0.011738281957,0.0199999002996,0.0199023185365,0.0686330227282,0.0200573111814
segment,0.013184026923,0.00860970832994,0.00870581522492,0.0245894365976,0.00949928163152,0.0040502925217,0.00691943641404,0.00691928708337,0.0382240764822,0.00798681696264
shuttle,0.000158450820708,0.00010735337981,0.000124323418872,4.85910674019e-05,6.09880892168e-05,7.76232670302e-05,7.46105292133e-05,7.69280226989e-05,0.000131471264291,0.000228552992128
sonar,0.423007775667,0.347674322339,0.348191429423,0.502194218077,0.351573065861,0.0319550450855,0.0762630543984,0.0759560133324,0.446131478192,0.0777361250055
spambase,0.166993808658,0.142665174487,0.149871891655,0.146079016982,0.131532178458,0.0209344748796,0.0255082125056,0.0227137447989,0.0307859843982,0.0157211100466
tic-tac,0.239503641693,0.0705700802225,0.0704604924351,0.0684322769347,0.0709458594649,0.0130430430244,0.0223759667895,0.0221050200849,0.0225782523296,0.0224459869774
vehicle,0.0761307208531,0.0406143480728,0.0400381084798,0.0950313526967,0.0419551464089,0.00899232999399,0.0177373930245,0.0170334890825,0.112450510037,0.018732969362
vowel,0.0632674255506,0.0240222007183,0.0237825460413,0.0444474944353,0.0245114854372,0.00915517058472,0.0166519732476,0.0155498107704,0.0616307504503,0.0177509977113
waveform-5000,0.288469634951,0.237913427662,0.237990896751,0.258739214541,0.241530500875,0.00924203333581,0.0159310637269,0.0158955105521,0.0350636144816,0.0164624566799
wdbc,0.146422760003,0.120809157231,0.145177420256,0.214837243693,0.110722880294,0.0988913288349,0.0678335796953,0.10060329031,0.20874727314,0.047987743797
wpbc,0.531369881836,0.527215670057,0.533020061567,0.724715540175,0.527772367212,0.0493953691288,0.0414960905583,0.0398231483054,0.460088302614,0.0391240032397
yeast,0.47831118485,0.480325177856,0.479164643584,0.517279457676,0.486204877773,0.0223370991268,0.022233346871,0.0215419275397,0.0632303185548,0.0223842180476
zoo,0.0233573724369,0.0170623330573,0.0166059335581,0.0156327820513,0.00972660887362,0.0179321986757,0.0236019979553,0.0231200429382,0.0181574648337,0.0159478958809
