,mean,mean,mean,mean,mean,std,std,std,std,std
,loss,loss,loss,loss,loss,loss,loss,loss,loss,loss
method,None,beta,beta_am,isotonic,sigmoid,None,beta,beta_am,isotonic,sigmoid
dataset,,,,,,,,,,
sonar,0.355565120203,0.354735192507,0.354259416761,0.483447415594,0.369254761308,0.111218796231,0.0755240583548,0.0709479348363,0.340628895741,0.0758539634276
spambase,0.170089879515,0.159788441275,0.161106797624,0.164205522489,0.16329188518,0.0288739193211,0.0154699513291,0.0159831037242,0.0303066422536,0.0159850905074
tic-tac,0.392876172848,0.379547513504,0.390191917258,0.387318665584,0.383845090663,0.0276425222757,0.0287440538504,0.0288282996513,0.0507460408066,0.028664379153
vehicle,0.0762174395848,0.0752112757066,0.0745948090857,0.160456694568,0.0755593325397,0.025514860202,0.0322552164159,0.03155934533,0.143082381494,0.0280239595922
vowel,0.0533277557242,0.0400098316605,0.0407591138519,0.0521950079015,0.0457573416294,0.0105640336913,0.0176575861389,0.0169201487835,0.0661171989799,0.0222002870575
waveform-5000,0.304342550775,0.255816136167,0.25598468839,0.26092871308,0.292426373899,0.0294670966704,0.0117599973312,0.0117661265405,0.0193722506561,0.0148127276378
wdbc,0.0752442459963,0.0736591626139,0.0758295927681,0.139110703255,0.0793223039883,0.0345687177552,0.0307842624165,0.0317751531293,0.141868462967,0.0307238573825
wpbc,0.51122075079,0.478588257319,0.479279275386,0.534032097773,0.480760860168,0.112805831801,0.0461012947344,0.0442752225734,0.24240095266,0.0457369390493
yeast,0.497133945057,0.496709764966,0.496252863324,0.541115549208,0.50347520379,0.0264806975376,0.0194865588653,0.0193805226525,0.104040489923,0.0198168187485
zoo,0.0247747992003,0.00388218921212,0.00475735269337,0.00825596879945,0.00194592468725,0.0151193156665,0.00791767999206,0.0097911222327,0.0114957461081,0.00663168396821
