,,mean,mean,std,std
,,acc,loss,acc,loss
mfeat-karhunen,isotonic,0.98385,0.095943582319,0.00631264522969,0.0826069248555
mfeat-karhunen,sigmoid,0.98385,0.0678442703192,0.00625173445321,0.0213402468377
mfeat-morphological,None,0.9985,0.0552620429963,0.00195615199109,0.0720673022521
mfeat-morphological,beta,0.9985,0.0128208351414,0.00195615199109,0.0173159286757
mfeat-morphological,beta_ab,0.9985,0.0128227186664,0.00195615199109,0.0173207379462
mfeat-morphological,beta_am,0.9985,0.0128684308706,0.00195615199109,0.0170352753668
mfeat-morphological,isotonic,0.9985,0.0158917478378,0.00195615199109,0.0393887095314
mfeat-morphological,sigmoid,0.9985,0.0127098186687,0.00195615199109,0.0169472326187
mfeat-zernike,None,0.9258,1.26941875722,0.00899886614173,0.189554911155
mfeat-zernike,beta,0.96975,0.0924738583378,0.00798994904328,0.0215198857633
mfeat-zernike,beta_ab,0.9258,0.136350091002,0.00899886614173,0.0157875590731
mfeat-zernike,beta_am,0.9675,0.0966987333764,0.00801783725737,0.0209327543555
mfeat-zernike,isotonic,0.97225,0.102790229264,0.00786120025109,0.0569799672641
mfeat-zernike,sigmoid,0.93015,0.139381600972,0.00868099613394,0.0165956318599
mushroom,None,0.912728398584,0.625923362143,0.00725802572313,0.0894353933021
mushroom,beta,0.901945608036,0.258968724999,0.0071435147565,0.0153537890265
mushroom,beta_ab,0.912728398584,0.316368270714,0.00725802572313,0.0158407989899
mushroom,beta_am,0.912740577691,0.309799862345,0.00725016741516,0.0234197226902
mushroom,isotonic,0.926218965503,0.226649370719,0.00515558827589,0.0142460002961
mushroom,sigmoid,0.91750424625,0.267121157375,0.00588907778775,0.0165494093012
optdigits,None,0.54771542546,13.9060563847,0.0236365094746,0.924017723395
optdigits,beta,0.898220810425,0.245752518601,0.00021098268394,0.00951234900154
optdigits,beta_ab,0.884963407733,0.321929055559,0.00382490106471,0.00640445381498
optdigits,beta_am,0.898220810425,0.250739835929,0.00021098268394,0.00977234507051
optdigits,isotonic,0.898220810425,0.243496000645,0.00021098268394,0.0127453909865
optdigits,sigmoid,0.898220810425,0.271934148375,0.00021098268394,0.00601706807176
page-blocks,None,0.899618675585,1.06201574258,0.010167423433,0.149608616808
page-blocks,beta,0.909008828504,0.211630141063,0.0102080128801,0.0119444280337
page-blocks,beta_ab,0.899618675585,0.211800737468,0.010167423433,0.0121552155329
page-blocks,beta_am,0.921049743081,0.227948817506,0.00507151944702,0.0115639635293
page-blocks,isotonic,0.921360312481,0.189095843494,0.00497770325584,0.0158447291366
page-blocks,sigmoid,0.910726962915,0.264775766848,0.00932318936114,0.0114088542895
pendigits,None,0.972307302231,0.335324783219,0.0023004086184,0.037421376058
pendigits,beta,0.971870723255,0.0763631904435,0.00248918920788,0.00560501751173
pendigits,beta_ab,0.972307302231,0.0767407512551,0.0023004086184,0.00551622238491
pendigits,beta_am,0.971679727292,0.0766481755293,0.00279639607531,0.00563239336077
pendigits,isotonic,0.972161781457,0.0792368354912,0.00247058663385,0.0133405147665
pendigits,sigmoid,0.972289136956,0.0864018978098,0.00245840107471,0.00618165398877
scene-classification,None,0.603267375698,12.4225986074,0.0221482581095,0.748267383037
scene-classification,beta,0.778563468512,0.452063749438,0.000702327514287,0.015286376526
scene-classification,beta_ab,0.769548782504,0.482749088582,0.00514664845935,0.015061888547
scene-classification,beta_am,0.778563468512,0.453564456628,0.000702327514287,0.0152999344542
scene-classification,isotonic,0.76051844719,0.460000397113,0.040041228183,0.0238240191824
scene-classification,sigmoid,0.778563468512,0.465250392681,0.000702327514287,0.0136020587431
segment,None,0.83645021645,1.31565689246,0.0150416930383,0.130888128466
segment,beta,0.959956709957,0.109072807023,0.00882481335364,0.0216749134356
segment,beta_ab,0.83645021645,0.240783869984,0.0150416930383,0.0143131145663
segment,beta_am,0.960086580087,0.111387472483,0.00878038785823,0.0216221525167
segment,isotonic,0.963896103896,0.132091565966,0.00756710724945,0.0816451315269
segment,sigmoid,0.898095238095,0.196826804932,0.0154597402281,0.021525210509
shuttle,None,0.894605950203,0.686725962695,0.00184822857493,0.024295996044
shuttle,beta,0.894883781696,0.277163625061,0.00147144230673,0.00294253565899
shuttle,beta_ab,0.894605950203,0.277623480447,0.00184822857493,0.00299311201853
shuttle,beta_am,0.897067015328,0.286112507302,0.00169596921851,0.00328251030513
shuttle,isotonic,0.898513325225,0.218019933049,0.00171069564849,0.006099732583
shuttle,sigmoid,0.895161614602,0.322669576734,0.00201829842601,0.00318364003541
sonar,None,0.676960538044,2.50368911988,0.0680837290118,1.02113608034
sonar,beta,0.704139048699,0.544564251913,0.0729521618623,0.0737678311967
sonar,beta_ab,0.676960538044,0.571363651426,0.0680837290118,0.0709368785394
sonar,beta_am,0.696665046052,0.566505202137,0.0784838383174,0.0723477471819
sonar,isotonic,0.706930826783,0.610087281158,0.0715386728483,0.377512162029
sonar,sigmoid,0.683732814737,0.602990379417,0.0753912822138,0.0665198870385
spambase,None,0.816693167171,5.36895158924,0.012415149624,0.508420075878
spambase,beta,0.844511489262,0.359033975478,0.0119994822834,0.0244474090569
spambase,beta_ab,0.816693167171,0.393239756181,0.012415149624,0.0181405083903
spambase,beta_am,0.835817906212,0.371423794788,0.0116039339556,0.0210590176079
spambase,isotonic,0.888069385715,0.314956165374,0.0221240968742,0.0383724696013
spambase,sigmoid,0.818432016106,0.406853125785,0.0124615105225,0.0156040030468
tic-tac,None,0.713348818599,0.588782036226,0.018211865537,0.0162240981259
tic-tac,beta,0.714710648776,0.579831601019,0.0274621790612,0.0227744560705
tic-tac,beta_ab,0.713348818599,0.586955363384,0.018211865537,0.016733084601
tic-tac,beta_am,0.713772041071,0.583881487946,0.0290708394885,0.0223170814856
tic-tac,isotonic,0.716061565798,0.591205510307,0.02051398062,0.0672104250231
tic-tac,sigmoid,0.712416215672,0.582323688186,0.0299769729365,0.0227359299899
vehicle,None,0.801894402309,0.588114142108,0.0337772007848,0.19125422846
vehicle,beta,0.811226473437,0.40977447372,0.0279884360946,0.0404744287196
vehicle,beta_ab,0.802014162788,0.415868309603,0.0339408826915,0.0427195332484
vehicle,beta_am,0.813031093794,0.445924561512,0.026231159385,0.0509924923103
vehicle,isotonic,0.80829129117,0.414340321835,0.0250447434208,0.0616198008584
vehicle,sigmoid,0.810159826348,0.428626592051,0.0304859380843,0.044746022886
vowel,None,0.949797979798,0.112794869097,0.0129231232703,0.0238925769722
vowel,beta,0.953232323232,0.112416473477,0.0138712149311,0.023065798984
vowel,beta_ab,0.949797979798,0.114298989023,0.0129231232703,0.0230173324788
vowel,beta_am,0.953131313131,0.11168564132,0.0140661187145,0.0222192835145
vowel,isotonic,0.95404040404,0.16626585205,0.0130370209232,0.145331097453
vowel,sigmoid,0.95303030303,0.128346004786,0.0139997171082,0.0296851293822
waveform-5000,None,0.855798823899,0.363811227364,0.0117973325429,0.0309030386942
waveform-5000,beta,0.863718509859,0.291409127976,0.0117956813586,0.0160416997304
waveform-5000,beta_ab,0.855798823899,0.303284042776,0.0117973325429,0.0164125296563
waveform-5000,beta_am,0.863538929759,0.29198056805,0.0110429720836,0.0161674806012
waveform-5000,isotonic,0.862498648879,0.308403084637,0.0111574018493,0.0312302297371
waveform-5000,sigmoid,0.863018349378,0.307521748239,0.0114735039047,0.0170638941407
