,mean,mean,mean,mean,mean,std,std,std,std,std
,acc,acc,acc,acc,acc,acc,acc,acc,acc,acc
method,None,beta,beta_ab,beta_am,sigmoid,None,beta,beta_ab,beta_am,sigmoid
dataset,,,,,,,,,,
hepatitis,60.1274193548,84.4697580645,59.2369623656,84.0344086022,79.3706989247,10.1475218336,5.31747938942,9.52167413583,5.03771445944,1.53026130344
horse,47.8889969436,77.6632583125,48.1889969436,77.9971936649,64.9048902473,11.5822978088,4.90624804879,11.7672490617,4.99059541887,5.86941486095
ionosphere,88.5730382294,89.2032193159,88.5730382294,89.6869215292,88.8016096579,3.4090494302,3.51498663922,3.4090494302,3.67455142018,3.2781426693
iris,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
landsat-satellite,93.5214897846,93.8136263267,93.5214897846,93.7390339273,93.5913935268,0.671442587655,0.659441411162,0.671442587655,0.640297177912,0.689805365215
letter,97.2625957988,97.2005973142,97.2625957988,97.0520230024,97.1080123592,0.107763250931,0.211188012639,0.107763250931,0.188066124004,0.181048034134
libras-movement,94.8266666667,96.2733333333,94.8266666667,96.0866666667,95.18,3.11913122389,2.47407418723,3.11913122389,1.97926897337,2.88101928297
lung-cancer,98.9526315789,98.9526315789,98.9526315789,98.9526315789,98.1210526316,2.116304291,2.116304291,2.116304291,2.116304291,3.2894242746
mfeat-karhunen,98.395,98.395,98.395,98.39,98.385,0.606280900748,0.612559867961,0.606280900748,0.608527832107,0.625173445321
mfeat-morphological,99.85,99.85,99.85,99.85,99.85,0.195615199109,0.195615199109,0.195615199109,0.195615199109,0.195615199109
mfeat-zernike,92.58,96.975,92.58,96.75,93.015,0.899886614173,0.798994904328,0.899886614173,0.801783725737,0.868099613394
mushroom,91.2728398584,90.1945608036,91.2728398584,91.2740577691,91.750424625,0.725802572313,0.71435147565,0.725802572313,0.725016741516,0.588907778775
optdigits,54.771542546,89.8220810425,88.4963407733,89.8220810425,89.8220810425,2.36365094746,0.021098268394,0.382490106471,0.021098268394,0.021098268394
page-blocks,89.9618675585,90.9008828504,89.9618675585,92.1049743081,91.0726962915,1.0167423433,1.02080128801,1.0167423433,0.507151944702,0.932318936114
pendigits,97.2307302231,97.1870723255,97.2307302231,97.1679727292,97.2289136956,0.23004086184,0.248918920788,0.23004086184,0.279639607531,0.245840107471
scene-classification,60.3267375698,77.8563468512,76.9548782504,77.8563468512,77.8563468512,2.21482581095,0.0702327514287,0.514664845935,0.0702327514287,0.0702327514287
segment,83.645021645,95.9956709957,83.645021645,96.0086580087,89.8095238095,1.50416930383,0.882481335364,1.50416930383,0.878038785823,1.54597402281
shuttle,89.4605950203,89.4883781696,89.4605950203,89.7067015328,89.5161614602,0.184822857493,0.147144230673,0.184822857493,0.169596921851,0.201829842601
sonar,67.6960538044,70.4139048699,67.6960538044,69.6665046052,68.3732814737,6.80837290118,7.29521618623,6.80837290118,7.84838383174,7.53912822138
spambase,81.6693167171,84.4511489262,81.6693167171,83.5817906212,81.8432016106,1.2415149624,1.19994822834,1.2415149624,1.16039339556,1.24615105225
tic-tac,71.3348818599,71.4710648776,71.3348818599,71.3772041071,71.2416215672,1.8211865537,2.74621790612,1.8211865537,2.90708394885,2.99769729365
vehicle,80.1894402309,81.1226473437,80.2014162788,81.3031093794,81.0159826348,3.37772007848,2.79884360946,3.39408826915,2.6231159385,3.04859380843
vowel,94.9797979798,95.3232323232,94.9797979798,95.3131313131,95.303030303,1.29231232703,1.38712149311,1.29231232703,1.40661187145,1.39997171082
waveform-5000,85.5798823899,86.3718509859,85.5798823899,86.3538929759,86.3018349378,1.17973325429,1.17956813586,1.17973325429,1.10429720836,1.14735039047
wdbc,93.2686417853,93.1795305887,93.2686417853,93.4804155444,93.2860330896,2.2001450462,1.99149464526,2.2001450462,2.06173872524,2.19474519796
wpbc,67.0465587045,75.6203778677,68.1962887989,75.779757085,76.2955465587,6.2100800061,3.44765070056,6.25285903214,2.06644911949,0.709534074401
yeast,55.3372151622,68.5376408313,62.506088418,68.5033325256,68.6049423228,11.6202752374,0.523224357005,4.03917668172,0.490914841961,0.508874712784
zoo,98.2581681476,98.2581681476,98.2581681476,98.2581681476,98.2581681476,3.02441564798,3.02441564798,3.02441564798,3.02441564798,3.02441564798
