,mean,mean,mean,mean,mean,std,std,std,std,std
,brier,brier,brier,brier,brier,brier,brier,brier,brier,brier
method,None,beta,beta_ab,beta_am,sigmoid,None,beta,beta_ab,beta_am,sigmoid
dataset,,,,,,,,,,
ionosphere,0.0935038585626,0.0936086582273,0.0928353838156,0.0951824303379,0.0954045242728,0.0198482315031,0.020093413648,0.0189907036462,0.0186775227954,0.0223743337698
iris,0.00220825859992,5.14906800378e-05,3.87571382335e-06,2.61692233698e-05,7.18236637993e-07,0.00116595893648,0.00014392332093,1.35964746948e-05,8.19817423891e-05,2.85618985418e-06
landsat-satellite,0.0107242067896,0.0107179522733,0.0106957411634,0.010696882653,0.0110520287438,0.00220254711574,0.00227795874866,0.00226949647357,0.00225677493802,0.00270836005992
letter,0.0185669467837,0.0184666428492,0.0185077615821,0.0185101373257,0.0189826586945,0.000749985932182,0.000776969507487,0.000767791754279,0.000767087224958,0.000928990149686
libras-movement,0.0176722095099,0.0172265545414,0.0184573482048,0.0180633355156,0.0170279795204,0.00931802990248,0.0109323767877,0.0113765302534,0.010385683115,0.0114942143859
lung-cancer,0.691962441396,0.0935101126628,0.222402485585,0.102475662787,0.0875179760185,0.0651709956257,0.0423984783605,0.0191672423897,0.048560716896,0.023676626008
mfeat-karhunen,0.00753876724457,0.00668960352953,0.00725039490178,0.00671853537701,0.00689106057183,0.00281001138695,0.00336534327425,0.003234731931,0.0031763420262,0.00344745484713
mfeat-morphological,0.00165829541475,0.00153000094625,0.00149861572827,0.00153078166885,0.00153412579663,0.00189866739138,0.00192932075031,0.00195163681606,0.00192859344319,0.00192773973395
mfeat-zernike,0.00508609246666,0.00467393122492,0.00457752393702,0.00453916346887,0.00468085924254,0.00216304956825,0.00276475821079,0.00272328307603,0.00255004484795,0.00288796077965
mushroom,0.0277967532229,0.0249942911281,0.0269176933244,0.026886841128,0.0269572088685,0.00260120889902,0.00284483601251,0.00290339828885,0.00270602238074,0.00306386711188
optdigits,0.00859553988767,0.00848901799677,0.00851074201299,0.00846628106688,0.00891220504822,0.00172793391951,0.0019409898224,0.00193464487847,0.0018791708341,0.00224189791842
page-blocks,0.0393803729823,0.0393436029068,0.0395662308026,0.0394528810041,0.0402700136356,0.00345393733335,0.00343056175276,0.0033031633901,0.0034252581663,0.00386456728763
pendigits,0.00573488423125,0.0050641793546,0.00513846191554,0.00506410294918,0.00521694282801,0.000818119704379,0.00101591450077,0.00103237867297,0.00100844924688,0.0011503197523
scene-classification,0.143476839619,0.135135429019,0.138694271381,0.135108779316,0.136086400466,0.0106443508318,0.00443678847024,0.00576293136099,0.0044580829216,0.00559834116849
segment,0.00520973248392,0.00331911101843,0.00327647590077,0.00339287734775,0.00325267013736,0.00180129564869,0.00223974020992,0.00226484143229,0.00221241583313,0.00234734107767
shuttle,0.0247915252475,0.0215922723643,0.0239911749004,0.0244789685739,0.0224559584787,0.000505643901806,0.000463683883163,0.0004713132864,0.000510493558768,0.000697666862908
sonar,0.172343958118,0.159655927076,0.159868552895,0.160436169941,0.165604463921,0.0351759872129,0.024763107018,0.024522938379,0.0233911886691,0.0279554702721
spambase,0.0605352541697,0.0595137995507,0.0608547662377,0.0617338391701,0.0591554025215,0.00507714716801,0.00500950901122,0.00501346713966,0.0047552443317,0.00626483651594
tic-tac,0.216703222099,0.216264706097,0.21655217694,0.216466704591,0.216478239874,0.00724819559673,0.00591212972943,0.0063452514411,0.00589493942556,0.00593258153696
vehicle,0.0380792103462,0.0338881529766,0.0350727186841,0.0343217864651,0.0349739505269,0.00806100503624,0.0101058657246,0.0105311118064,0.00992457046298,0.0112724069049
vowel,0.042492094988,0.0408805283727,0.0418883502117,0.0409589433086,0.0408564493628,0.00556032211209,0.00713907639364,0.00684627523653,0.00654429623411,0.008072173635
waveform-5000,0.102045174772,0.100457790741,0.101719649389,0.101965157308,0.105644874085,0.00634643014543,0.00610029517483,0.00589403438174,0.00616645927783,0.00703942453452
wdbc,0.0206037580954,0.0196470869475,0.019706422626,0.0200086665759,0.0200055099595,0.00739076451904,0.00802614045572,0.00812801072375,0.00749519816497,0.00821929814481
wpbc,0.151480912116,0.150205527484,0.153154955889,0.15031302271,0.150246269208,0.0263858663626,0.0187839738014,0.0211305047608,0.0173225142917,0.0188051080793
yeast,0.187780408741,0.185286441648,0.183465536123,0.18770305355,0.190281574529,0.00922302695274,0.00846053067562,0.00767776437822,0.00878232480316,0.00905761096871
zoo,0.00127204752032,1.07620837844e-05,1.09548315044e-06,2.67188857408e-06,1.34507388956e-08,0.000998064322184,2.63096296713e-05,3.27734529549e-06,7.16152456187e-06,3.63406275589e-08
